station,valid,tmpf,tmpc,dwpf,dwpc,relh,feel,sknt,mslp,p01m,p01i,gust,skyc1,skyl1,romps_LCL_m,lcl_estimate
OZR,2023-07-25 21:55,89.4,31.89,66.0,18.89,46.11,91.93,4.0,1018.5,0.0,0.0,,BKN,6000.0,1660.957008317105,1625.0
1M4,2023-07-25 21:56,90.0,32.22,70.0,21.11,51.93,95.49,6.0,1019.4,0.0,0.0,,FEW,4900.0,1426.9742305493287,1388.75
MOB,2023-07-25 21:56,94.0,34.44,64.0,17.78,37.25,95.87,0.0,1019.2,0.0,0.0,,SCT,5000.0,2121.5421411909197,2082.4999999999995
GAD,2023-07-25 21:56,91.0,32.78,70.0,21.11,50.33,96.69,5.0,1019.4,0.0,0.0,,CLR,,1497.8612438071905,1458.7500000000002
EKY,2023-07-25 21:56,90.0,32.22,70.0,21.11,51.93,95.49,3.0,1005.0,0.0,0.0,,FEW,5000.0,1427.2660797106973,1388.75
79J,2023-07-25 21:56,92.0,33.33,62.0,16.67,36.95,92.58,0.0,1018.6,0.0,0.0,,CLR,,2116.9630660198773,2082.4999999999995
EUF,2023-07-25 21:58,93.0,33.89,65.0,18.33,39.79,95.34,3.0,1018.7,0.0,0.0,,CLR,,1983.1716365769066,1945.0000000000002
0J4,2023-07-25 21:58,94.0,34.44,59.0,15.0,31.21,93.42,0.0,1019.0,0.0,0.0,,CLR,,2459.78548256587,2429.9999999999995
PRN,2023-07-25 21:58,89.0,31.67,63.0,17.22,42.05,89.89,3.0,1014.2,0.0,0.0,,CLR,,1838.5891578495425,1806.2500000000005
HSV,2023-07-25 22:53,89.0,31.67,73.0,22.78,59.33,97.02,6.0,1018.8,0.0,0.0,,FEW,5500.0,1146.9075987317124,1111.25
EET,2023-07-25 22:53,90.0,32.22,69.0,20.56,50.18,94.68,0.0,1018.7,0.0,0.0,,CLR,,1496.4167856217364,1457.5
TOI,2023-07-25 22:53,93.0,33.89,66.0,18.89,41.2,95.98,5.0,1019.0,0.0,0.0,,CLR,,1914.7722608061488,1875.0
DHN,2023-07-25 22:53,90.0,32.22,72.0,22.22,55.58,97.29,5.0,1019.1,0.0,0.0,,CLR,,1288.0299583515657,1250.0
DCU,2023-07-25 22:53,91.0,32.78,68.0,20.0,46.99,95.08,7.0,1018.9,0.0,0.0,,FEW,5500.0,1636.2697152513317,1597.5000000000002
GZH,2023-07-25 22:53,92.0,33.33,67.0,19.44,44.0,95.52,4.0,1019.0,0.0,0.0,,CLR,,1775.6574954180471,1736.2499999999995
BHM,2023-07-25 22:53,92.0,33.33,68.0,20.0,45.55,96.25,7.0,1019.2,0.0,0.0,,FEW,6000.0,1706.6675861829162,1666.2499999999998
BFM,2023-07-25 22:53,91.0,32.78,70.0,21.11,50.33,96.69,4.0,1019.1,0.0,0.0,,SCT,5000.0,1497.8675378240619,1458.7500000000002
ANB,2023-07-25 22:53,90.0,32.22,67.0,19.44,46.85,93.24,5.0,1018.6,0.0,0.0,,CLR,,1634.1259336243952,1597.4999999999998
MGM,2023-07-25 22:53,93.0,33.89,66.0,18.89,41.2,95.98,3.0,1018.8,0.0,0.0,,CLR,,1914.7769266629302,1875.0
TCL,2023-07-25 22:53,90.0,32.22,72.0,22.22,55.58,97.29,5.0,1019.1,0.0,0.0,,CLR,,1288.0299583515657,1250.0
MSL,2023-07-25 22:53,90.0,32.22,70.0,21.11,51.93,95.49,8.0,1018.7,0.0,0.0,,CLR,,1426.9882250186536,1388.75
LOR,2023-07-25 22:55,90.0,32.22,67.0,19.44,46.85,93.24,4.0,1016.7,0.0,0.0,,CLR,,1634.165230215042,1597.4999999999998
MXF,2023-07-25 22:55,92.0,33.33,57.0,13.89,30.91,90.6,0.0,1018.4,0.0,0.0,,CLR,,2454.952331065664,2429.9999999999995
HEY,2023-07-25 22:55,91.6,33.11,67.0,19.44,44.55,95.06,4.0,1017.8,0.0,0.0,,CLR,,1747.5948180147368,1708.7499999999998
HUA,2023-07-25 22:55,89.8,32.11,72.0,22.22,55.94,97.04,0.0,1018.7,0.0,0.0,,BKN,5000.0,1273.4607011055155,1236.25
OZR,2023-07-25 22:55,89.6,32.0,65.3,18.5,44.72,91.73,5.0,1018.5,0.0,0.0,,CLR,,1723.0975959874604,1687.5
SXS,2023-07-25 22:55,90.0,32.22,65.0,18.33,43.7,91.99,6.0,1018.4,0.0,0.0,,CLR,,1771.9104500052194,1736.25
1M4,2023-07-25 22:56,89.0,31.67,69.0,20.56,51.79,93.51,6.0,1019.6,0.0,0.0,,CLR,,1425.4024112509076,1388.7500000000005
MOB,2023-07-25 22:56,93.0,33.89,64.0,17.78,38.42,94.74,3.0,1018.8,0.0,0.0,,FEW,7500.0,2051.5442373216993,2013.75
GAD,2023-07-25 22:56,90.0,32.22,69.0,20.56,50.18,94.68,5.0,1019.4,0.0,0.0,,CLR,,1496.4026116517746,1457.5
EKY,2023-07-25 22:56,87.0,30.56,72.0,22.22,61.12,93.52,3.0,1004.7,0.0,0.0,,CLR,,1074.2165024926858,1042.5
79J,2023-07-25 22:56,91.0,32.78,64.0,17.78,40.9,92.52,4.0,1018.5,0.0,0.0,,CLR,,1910.6287275418292,1875.0
PRN,2023-07-25 22:58,88.0,31.11,65.0,18.33,46.55,89.85,3.0,1014.1,0.0,0.0,,CLR,,1630.9356505798587,1597.5000000000002
EUF,2023-07-25 22:58,91.0,32.78,69.0,20.56,48.63,95.86,3.0,1018.6,0.0,0.0,,CLR,,1567.3599525077975,1527.5000000000002
0J4,2023-07-25 22:58,93.0,33.89,61.0,16.11,34.57,93.2,3.0,1019.1,0.0,0.0,,CLR,,2254.999286230844,2222.5
HSV,2023-07-25 23:53,89.0,31.67,71.0,21.67,55.45,95.14,3.0,1019.0,0.0,0.0,,FEW,5500.0,1286.422136933511,1250.0
EET,2023-07-25 23:53,87.0,30.56,71.0,21.67,59.08,92.69,3.0,1018.9,0.0,0.0,,FEW,6000.0,1144.0109777257212,1111.2499999999995
TOI,2023-07-25 23:53,90.0,32.22,68.0,20.0,48.49,93.93,3.0,1019.0,0.0,0.0,,CLR,,1565.3410177093917,1527.4999999999998
DHN,2023-07-25 23:53,87.0,30.56,73.0,22.78,63.22,94.42,4.0,1019.5,0.0,0.0,,CLR,,1003.8150252023514,972.4999999999997
DCU,2023-07-25 23:53,89.0,31.67,68.0,20.0,50.04,92.79,4.0,1019.1,0.0,0.0,,CLR,,1494.6890508173385,1458.7500000000002
GZH,2023-07-25 23:53,87.0,30.56,70.0,21.11,57.1,91.92,0.0,1018.9,0.0,0.0,,CLR,,1213.8585626159154,1181.25
BHM,2023-07-25 23:53,90.0,32.22,68.0,20.0,48.49,93.93,8.0,1019.6,0.0,0.0,,FEW,6000.0,1565.3287488620663,1527.4999999999998
BFM,2023-07-25 23:53,88.0,31.11,69.0,20.56,53.45,92.35,3.0,1019.0,0.0,0.0,,FEW,5000.0,1354.577469280422,1318.75
ANB,2023-07-25 23:53,89.0,31.67,68.0,20.0,50.04,92.79,4.0,1018.9,0.0,0.0,,CLR,,1494.6929599713471,1458.7500000000002
MGM,2023-07-25 23:53,92.0,33.33,65.0,18.33,41.05,94.21,0.0,1018.7,0.0,0.0,,CLR,,1912.611681194512,1875.0
TCL,2023-07-25 23:53,88.0,31.11,71.0,21.67,57.23,93.92,4.0,1019.4,0.0,0.0,,CLR,,1215.261862429558,1179.9999999999998
MSL,2023-07-25 23:53,89.0,31.67,70.0,21.11,53.59,94.29,5.0,1018.8,0.0,0.0,,CLR,,1356.1057713854582,1320.0000000000002
HEY,2023-07-25 23:55,86.4,30.22,70.7,21.5,59.61,91.72,3.0,1018.2,0.0,0.0,,CLR,,1122.155677799655,1089.9999999999998
HUA,2023-07-25 23:55,87.4,30.78,70.7,21.5,57.74,92.94,4.0,1019.0,0.0,0.0,,CLR,,1193.455100100289,1160.0000000000002
LOR,2023-07-25 23:55,86.4,30.22,71.8,22.11,61.88,92.59,0.0,1017.1,0.0,0.0,,CLR,,1045.1331510986686,1013.7499999999999
MXF,2023-07-25 23:55,86.5,30.28,66.7,19.28,51.8,89.2,0.0,1018.4,0.0,0.0,,CLR,,1407.4057440933723,1375.0
OZR,2023-07-25 23:55,87.0,30.56,66.2,19.0,50.1,89.45,4.0,1018.5,0.0,0.0,,CLR,,1477.5981706530104,1444.9999999999998
SXS,2023-07-25 23:55,88.0,31.11,67.5,19.72,50.77,91.32,3.0,1018.4,0.0,0.0,,CLR,,1458.253141452759,1423.75
1M4,2023-07-25 23:56,87.0,30.56,70.0,21.11,57.1,91.92,4.0,1019.6,0.0,0.0,,CLR,,1213.8466518329694,1181.25
MOB,2023-07-25 23:56,90.0,32.22,70.0,21.11,51.93,95.49,3.0,1018.8,0.0,0.0,,FEW,6000.0,1426.986224619962,1388.75
GAD,2023-07-25 23:56,88.0,31.11,70.0,21.11,55.32,93.11,5.0,1019.8,0.0,0.0,,CLR,,1284.6883146022205,1250.0
EKY,2023-07-25 23:56,89.0,31.67,72.0,22.22,57.36,96.04,3.0,1004.9,0.0,0.0,,FEW,5000.0,1217.0580686243957,1181.2500000000005
EUF,2023-07-25 23:58,87.0,30.56,74.0,23.33,65.38,95.38,0.0,1018.9,0.0,0.0,,CLR,,933.5743152688602,903.75
0J4,2023-07-25 23:58,89.0,31.67,68.0,20.0,50.04,92.79,0.0,1019.2,0.0,0.0,,CLR,,1494.6870968208598,1458.7500000000002
PRN,2023-07-25 23:58,84.0,28.89,70.0,21.11,62.86,88.31,0.0,1013.9,0.0,0.0,,CLR,,1000.3187697097824,972.5000000000001
HSV,2023-07-26 00:53,84.0,28.89,74.0,23.33,71.97,91.12,3.0,1019.0,0.0,0.0,,FEW,10000.0,718.7049084008804,695.0000000000002
EET,2023-07-26 00:53,85.0,29.44,72.0,22.22,65.15,90.95,0.0,1019.4,0.0,0.0,,OVC,6000.0,931.2618893326019,902.5000000000003
TOI,2023-07-26 00:53,82.0,27.78,72.0,22.22,71.78,86.83,0.0,1019.2,0.0,0.0,,CLR,,716.8010260110026,695.0000000000002
DHN,2023-07-26 00:53,81.0,27.22,74.0,23.33,79.32,86.3,0.0,1019.8,0.0,0.0,,CLR,,503.48163216935563,486.25000000000006
DCU,2023-07-26 00:53,81.0,27.22,73.0,22.78,76.7,85.81,0.0,1019.2,0.0,0.0,,CLR,,574.4429356146453,554.9999999999998
GZH,2023-07-26 00:53,79.0,26.11,73.0,22.78,81.89,79.0,0.0,1019.1,0.0,0.0,,CLR,,431.0975681237377,416.2499999999998
BHM,2023-07-26 00:53,85.0,29.44,69.0,20.56,58.82,88.89,3.0,1020.2,0.0,0.0,,FEW,5500.0,1141.357000666806,1110.0000000000002
BFM,2023-07-26 00:53,85.0,29.44,69.0,20.56,58.82,88.89,3.0,1019.2,0.0,0.0,,FEW,6500.0,1141.3724377746703,1110.0000000000002
ANB,2023-07-26 00:53,81.0,27.22,72.0,22.22,74.15,85.35,0.0,1019.2,0.0,0.0,,CLR,,645.3771624323971,625.0
MGM,2023-07-26 00:53,83.0,28.33,71.0,21.67,67.17,87.64,5.0,1019.3,0.0,0.0,,CLR,,858.7834464067952,832.4999999999995
TCL,2023-07-26 00:53,82.0,27.78,75.0,23.89,79.4,88.64,0.0,1019.7,0.0,0.0,,CLR,,504.01244282268675,486.25000000000006
MSL,2023-07-26 00:53,84.0,28.89,72.0,22.22,67.28,89.62,4.0,1018.9,0.0,0.0,,CLR,,859.8484484837279,833.7500000000002
MXF,2023-07-26 00:55,81.0,27.22,66.7,19.28,61.85,83.33,0.0,1019.1,0.0,0.0,,CLR,,1017.796458041571,992.4999999999998
HEY,2023-07-26 00:55,80.4,26.89,74.0,23.33,80.89,85.23,0.0,1018.2,0.0,0.0,,CLR,,460.41541996357427,445.0000000000003
SXS,2023-07-26 00:55,85.0,29.44,69.0,20.56,58.82,88.89,0.0,1018.4,0.0,0.0,,CLR,,1141.384809493065,1110.0000000000002
HUA,2023-07-26 00:55,83.3,28.5,70.0,21.11,64.29,87.45,3.0,1019.0,0.0,0.0,,CLR,,950.56606383124,923.7500000000001
LOR,2023-07-26 00:55,78.0,25.56,71.6,22.0,80.72,78.0,0.0,1017.1,0.0,0.0,,CLR,,459.07265988320574,444.99999999999983
OZR,2023-07-26 00:55,84.0,28.89,66.6,19.22,55.92,86.48,4.0,1018.9,0.0,0.0,,CLR,,1237.6095952379646,1208.7500000000002
1M4,2023-07-26 00:56,80.0,26.67,73.0,22.78,79.25,84.13,0.0,1019.8,0.0,0.0,,CLR,,502.7320212650576,486.25000000000006
MOB,2023-07-26 00:56,85.0,29.44,70.0,21.11,60.87,89.53,6.0,1018.9,0.0,0.0,,SCT,6500.0,1071.4260405811558,1041.2500000000002
GAD,2023-07-26 00:56,82.0,27.78,73.0,22.78,74.24,87.39,4.0,1020.0,0.0,0.0,,CLR,,646.2157916554007,625.0
EKY,2023-07-26 00:56,84.0,28.89,70.0,21.11,62.86,88.31,4.0,1005.5,0.0,0.0,,SCT,6500.0,1000.4388541588573,972.5000000000001
PRN,2023-07-26 00:58,79.0,26.11,73.0,22.78,81.89,79.0,0.0,1014.2,0.0,0.0,,CLR,,431.13060366400896,416.2499999999998
EUF,2023-07-26 00:58,78.0,25.56,74.0,23.33,87.53,78.0,0.0,1019.1,0.0,0.0,,CLR,,287.899026637418,278.75000000000006
0J4,2023-07-26 00:58,82.0,27.78,70.0,21.11,67.06,85.81,0.0,1019.3,0.0,0.0,,CLR,,857.8041607355525,833.7500000000002
HSV,2023-07-26 01:53,81.0,27.22,73.0,22.78,76.7,85.81,0.0,1019.1,0.0,0.0,,FEW,10000.0,574.4438292113084,554.9999999999998
EET,2023-07-26 01:53,83.0,28.33,72.0,22.22,69.49,88.25,0.0,1019.8,0.0,0.0,,FEW,6000.0,788.2662198676876,763.7499999999999
TOI,2023-07-26 01:53,78.0,25.56,72.0,22.22,81.82,78.0,0.0,1019.4,0.0,0.0,,CLR,,430.6528931554156,417.5
DHN,2023-07-26 01:53,78.0,25.56,73.0,22.78,84.63,78.0,0.0,1020.1,0.0,0.0,,CLR,,359.4425454565091,347.4999999999997
DCU,2023-07-26 01:53,78.0,25.56,71.0,21.67,79.09,78.0,0.0,1019.3,0.0,0.0,,CLR,,501.71911226370423,486.2499999999996
GZH,2023-07-26 01:53,76.0,24.44,72.0,22.22,87.43,76.0,0.0,1019.4,0.0,0.0,,CLR,,287.245788950674,277.5000000000003
BHM,2023-07-26 01:53,84.0,28.89,69.0,20.56,60.74,87.72,0.0,1020.2,0.0,0.0,,CLR,,1070.3982425296258,1041.2500000000002
BFM,2023-07-26 01:53,83.0,28.33,70.0,21.11,64.92,87.08,3.0,1019.6,0.0,0.0,,FEW,6500.0,929.049316330577,902.4999999999999
ANB,2023-07-26 01:53,78.0,25.56,71.0,21.67,79.09,78.0,3.0,1019.3,0.0,0.0,,OVC,6000.0,501.71911226370423,486.2499999999996
MGM,2023-07-26 01:53,79.0,26.11,74.0,23.33,84.69,79.0,0.0,1019.4,0.0,0.0,,CLR,,359.8263242561092,347.5000000000001
TCL,2023-07-26 01:53,79.0,26.11,75.0,23.89,87.58,79.0,0.0,1019.8,0.0,0.0,,CLR,,288.19246082427725,277.4999999999999
MSL,2023-07-26 01:53,80.0,26.67,72.0,22.22,76.62,83.78,0.0,1019.1,0.0,0.0,,CLR,,573.6656375657074,556.2500000000003
HUA,2023-07-26 01:55,78.0,25.56,71.8,22.11,81.27,78.0,3.0,1019.0,0.0,0.0,,CLR,,444.81937421026635,431.2499999999999
HEY,2023-07-26 01:55,78.0,25.56,74.7,23.72,89.61,78.0,0.0,1018.5,0.0,0.0,,CLR,,237.7288070583275,229.99999999999997
SXS,2023-07-26 01:55,84.2,29.0,69.6,20.89,61.61,88.31,4.0,1018.7,0.0,0.0,,CLR,,1042.4377745649779,1013.7499999999999
LOR,2023-07-26 01:55,83.0,28.33,69.0,20.56,62.74,86.55,3.0,1017.4,0.0,0.0,,CLR,,999.0508165498256,971.25
MXF,2023-07-26 01:55,79.0,26.11,68.7,20.39,70.75,79.0,0.0,1019.0,0.0,0.0,,CLR,,735.4299680676027,714.9999999999999
OZR,2023-07-26 01:55,80.2,26.78,68.0,20.0,66.4,82.82,0.0,1019.2,0.0,0.0,,CLR,,870.1006310227618,847.5000000000001
1M4,2023-07-26 01:56,76.0,24.44,74.0,23.33,93.53,76.0,0.0,1019.8,0.0,0.0,,SCT,10000.0,144.0458400075086,138.75000000000037
MOB,2023-07-26 01:56,82.0,27.78,70.0,21.11,67.06,85.81,0.0,1019.4,0.0,0.0,,FEW,6000.0,857.802957628258,833.7500000000002
GAD,2023-07-26 01:56,79.0,26.11,73.0,22.78,81.89,79.0,3.0,1019.8,0.0,0.0,,CLR,,431.0928749544621,416.2499999999998
EKY,2023-07-26 01:56,79.0,26.11,72.0,22.22,79.17,79.0,3.0,1005.6,0.0,0.0,,SCT,6000.0,502.3094425637521,486.25000000000006
79J,2023-07-26 01:56,78.0,25.56,71.0,21.67,79.09,78.0,0.0,1019.0,0.0,0.0,,CLR,,501.72129994722604,486.2499999999996
EUF,2023-07-26 01:58,76.0,24.44,74.0,23.33,93.53,76.0,0.0,1019.2,0.0,0.0,,CLR,,144.04723109032957,138.75000000000037
0J4,2023-07-26 01:58,79.0,26.11,71.0,21.67,76.53,79.0,0.0,1019.6,0.0,0.0,,CLR,,573.1021331954521,554.9999999999998
PRN,2023-07-26 01:58,76.0,24.44,73.0,22.78,90.44,76.0,0.0,1014.6,0.0,0.0,,CLR,,215.64630777141647,207.50000000000003
LOR,2023-07-26 02:48,73.4,23.0,71.6,22.0,94.1,73.4,0.0,1018.1,0.0,0.0,,CLR,,129.24646817619006,125.0
SXS,2023-07-26 02:48,80.6,27.0,71.6,22.0,74.11,84.57,3.0,1019.4,0.0,0.0,,CLR,,645.1734712078201,625.0
HSV,2023-07-26 02:53,78.0,25.56,73.0,22.78,84.63,78.0,0.0,1019.5,0.0,0.0,,CLR,,359.44589876439375,347.4999999999997
EET,2023-07-26 02:53,80.0,26.67,73.0,22.78,79.25,84.13,0.0,1019.7,0.0,0.0,,CLR,,502.7328027894592,486.25000000000006
TOI,2023-07-26 02:53,77.0,25.0,72.0,22.22,84.58,77.0,0.0,1019.8,0.0,0.0,,CLR,,358.7802067484993,347.5000000000001
DHN,2023-07-26 02:53,76.0,24.44,72.0,22.22,87.43,76.0,0.0,1020.4,0.0,0.0,,CLR,,287.2414750714076,277.5000000000003
DCU,2023-07-26 02:53,76.0,24.44,71.0,21.67,84.52,76.0,0.0,1019.7,0.0,0.0,,CLR,,358.36557135404627,346.24999999999994
GZH,2023-07-26 02:53,74.0,23.33,72.0,22.22,93.48,74.0,0.0,1020.0,0.0,0.0,,CLR,,143.64759556638188,138.74999999999994
BHM,2023-07-26 02:53,80.0,26.67,70.0,21.11,71.58,83.15,0.0,1020.3,0.0,0.0,,CLR,,715.181241026146,695.0000000000002
BFM,2023-07-26 02:53,81.0,27.22,72.0,22.22,74.15,85.35,3.0,1020.2,0.0,0.0,,CLR,,645.3674723110967,625.0
ANB,2023-07-26 02:53,76.0,24.44,72.0,22.22,87.43,76.0,0.0,1019.6,0.0,0.0,,CLR,,287.24492549084727,277.5000000000003
MGM,2023-07-26 02:53,77.0,25.0,73.0,22.78,87.48,77.0,0.0,1019.6,0.0,0.0,,CLR,,287.5713658805858,277.4999999999999
TCL,2023-07-26 02:53,79.0,26.11,75.0,23.89,87.58,79.0,0.0,1019.9,0.0,0.0,,CLR,,288.1919813523918,277.4999999999999
MSL,2023-07-26 02:53,77.0,25.0,72.0,22.22,84.58,77.0,0.0,1019.5,0.0,0.0,,CLR,,358.7818243487288,347.5000000000001
LOR,2023-07-26 02:55,73.8,23.22,72.0,22.22,94.11,73.8,0.0,1017.8,0.0,0.0,,CLR,,129.29545538466726,125.0
HEY,2023-07-26 02:55,76.0,24.44,74.7,23.72,95.75,76.0,0.0,1018.8,0.0,0.0,,CLR,,93.76256247648516,90.0000000000003
SXS,2023-07-26 02:55,80.0,26.67,71.8,22.11,76.1,83.72,0.0,1019.0,0.0,0.0,,CLR,,587.9189719866956,570.0000000000002
HUA,2023-07-26 02:55,77.7,25.39,71.4,21.89,80.97,77.7,0.0,1019.4,0.0,0.0,,CLR,,451.84854768324436,437.5
MXF,2023-07-26 02:55,77.5,25.28,69.0,20.56,75.11,77.5,0.0,1019.4,0.0,0.0,,CLR,,607.3220238018521,590.0000000000003
OZR,2023-07-26 02:55,77.7,25.39,69.8,21.0,76.68,77.7,0.0,1019.6,0.0,0.0,,CLR,,565.1950391276163,548.7500000000001
1M4,2023-07-26 02:56,74.0,23.33,74.0,23.33,100.0,74.0,0.0,1020.2,0.0,0.0,,BKN,9500.0,-6.8548983517711945e-12,0.0
MOB,2023-07-26 02:56,80.0,26.67,71.0,21.67,74.06,83.46,4.0,1020.0,0.0,0.0,,CLR,,644.5837060833513,625.0
GAD,2023-07-26 02:56,76.0,24.44,73.0,22.78,90.44,76.0,0.0,1020.3,0.0,0.0,,CLR,,215.62711061753205,207.50000000000003
EKY,2023-07-26 02:56,75.0,23.89,73.0,22.78,93.51,75.0,3.0,1005.6,0.0,0.0,,CLR,,143.7724993216858,138.74999999999994
EUF,2023-07-26 02:58,74.0,23.33,73.0,22.78,96.69,74.0,0.0,1019.6,0.0,0.0,,CLR,,71.96945922805571,68.74999999999964
0J4,2023-07-26 02:58,77.0,25.0,70.0,21.11,79.02,77.0,0.0,1020.4,0.0,0.0,,CLR,,500.9143027583312,486.25000000000006
PRN,2023-07-26 02:58,73.0,22.78,71.0,21.67,93.45,73.0,0.0,1014.9,0.0,0.0,,CLR,,143.57825976087528,138.74999999999994
HSV,2023-07-26 03:53,77.0,25.0,73.0,22.78,87.48,77.0,0.0,1019.5,0.0,0.0,,CLR,,287.57181319734644,277.4999999999999
EET,2023-07-26 03:53,78.0,25.56,74.0,23.33,87.53,78.0,0.0,1019.9,0.0,0.0,,CLR,,287.8953186966134,278.75000000000006
TOI,2023-07-26 03:53,77.0,25.0,72.0,22.22,84.58,77.0,0.0,1019.9,0.0,0.0,,CLR,,358.77966776208666,347.5000000000001
DHN,2023-07-26 03:53,76.0,24.44,70.0,21.11,81.69,76.0,4.0,1020.5,0.0,0.0,,CLR,,429.4208440244747,416.2500000000002
DCU,2023-07-26 03:53,74.0,23.33,70.0,21.11,87.34,74.0,0.0,1019.6,0.0,0.0,,CLR,,286.3767387694909,277.4999999999999
GZH,2023-07-26 03:53,73.0,22.78,71.0,21.67,93.45,73.0,0.0,1020.1,0.0,0.0,,CLR,,143.56736647367126,138.74999999999994
BHM,2023-07-26 03:53,81.0,27.22,69.0,20.56,66.95,84.12,0.0,1020.7,0.0,0.0,,CLR,,856.7302586359625,832.5
BFM,2023-07-26 03:53,80.0,26.67,70.0,21.11,71.58,83.15,3.0,1020.2,0.0,0.0,,CLR,,715.1822427129792,695.0000000000002
ANB,2023-07-26 03:53,76.0,24.44,72.0,22.22,87.43,76.0,0.0,1019.9,0.0,0.0,,CLR,,287.24363094264555,277.5000000000003
MGM,2023-07-26 03:53,77.0,25.0,73.0,22.78,87.48,77.0,5.0,1019.7,0.0,0.0,,CLR,,287.57091865249186,277.4999999999999
TCL,2023-07-26 03:53,77.0,25.0,75.0,23.89,93.56,77.0,0.0,1020.0,0.0,0.0,,CLR,,144.13582928783293,138.74999999999994
MSL,2023-07-26 03:53,77.0,25.0,72.0,22.22,84.58,77.0,0.0,1019.3,0.0,0.0,,CLR,,358.7829032833604,347.5000000000001
HEY,2023-07-26 03:55,74.0,23.33,73.6,23.11,98.66,74.0,0.0,1018.8,0.0,0.0,,CLR,,28.906283821527765,27.499999999999858
SXS,2023-07-26 03:55,78.8,26.0,70.5,21.39,75.74,78.8,4.0,1019.4,0.0,0.0,,CLR,,594.086601091662,576.2499999999999
HUA,2023-07-26 03:55,74.5,23.61,72.3,22.39,92.86,74.5,3.0,1019.7,0.0,0.0,,CLR,,158.14077214764097,152.49999999999986
LOR,2023-07-26 03:55,73.0,22.78,71.2,21.78,94.09,73.0,0.0,1018.1,0.0,0.0,,CLR,,129.19791209855865,125.0
MXF,2023-07-26 03:55,77.0,25.0,69.4,20.78,77.41,77.0,0.0,1019.4,0.0,0.0,,CLR,,543.5671826439808,527.4999999999999
OZR,2023-07-26 03:55,75.7,24.28,71.0,21.67,85.37,75.7,0.0,1019.6,0.0,0.0,,CLR,,336.88125128394205,326.24999999999994
1M4,2023-07-26 03:56,73.0,22.78,73.0,22.78,100.0,73.0,0.0,1020.4,0.0,0.0,,FEW,9500.0,-6.8387381050646024e-12,0.0
MOB,2023-07-26 03:56,78.0,25.56,71.0,21.67,79.09,78.0,3.0,1020.0,0.0,0.0,,CLR,,501.7140127235002,486.2499999999996
GAD,2023-07-26 03:56,74.0,23.33,72.0,22.22,93.48,74.0,0.0,1021.1,0.0,0.0,,CLR,,143.6452246088113,138.74999999999994
EKY,2023-07-26 03:56,77.0,25.0,72.0,22.22,84.58,77.0,3.0,1005.9,0.0,0.0,,CLR,,358.8561795502455,347.5000000000001
PRN,2023-07-26 03:58,72.0,22.22,71.0,21.67,96.66,72.0,0.0,1015.0,0.0,0.0,,CLR,,71.86312541498091,68.74999999999964
0J4,2023-07-26 03:58,76.0,24.44,69.0,20.56,78.94,76.0,0.0,1020.2,0.0,0.0,,CLR,,500.3810178205062,485.00000000000034
EUF,2023-07-26 03:58,74.0,23.33,72.0,22.22,93.48,74.0,0.0,1019.9,0.0,0.0,,CLR,,143.64781136421735,138.74999999999994
LOR,2023-07-26 04:31,71.6,22.0,69.8,21.0,94.06,71.6,0.0,1017.4,0.0,0.0,,CLR,,128.90444737606188,125.0
HSV,2023-07-26 04:53,77.0,25.0,73.0,22.78,87.48,77.0,3.0,1019.5,0.0,0.0,,CLR,,287.57181319734644,277.4999999999999
EET,2023-07-26 04:53,77.0,25.0,74.0,23.33,90.48,77.0,0.0,1020.2,0.0,0.0,,CLR,,215.84455124032965,208.75000000000023
TOI,2023-07-26 04:53,75.0,23.89,71.0,21.67,87.38,75.0,0.0,1019.7,0.0,0.0,,CLR,,286.9441748077391,277.4999999999999
DHN,2023-07-26 04:53,76.0,24.44,71.0,21.67,84.52,76.0,3.0,1020.1,0.0,0.0,,CLR,,358.36349126407885,346.24999999999994
DCU,2023-07-26 04:53,72.0,22.22,69.0,20.56,90.28,72.0,0.0,1019.6,0.0,0.0,,CLR,,214.7885980479393,207.50000000000003
GZH,2023-07-26 04:53,72.0,22.22,70.0,21.11,93.43,72.0,0.0,1019.7,0.0,0.0,,CLR,,143.24877514237184,138.74999999999994
BHM,2023-07-26 04:53,79.0,26.11,70.0,21.11,73.97,79.0,0.0,1020.7,0.0,0.0,,CLR,,643.7314852614539,625.0
BFM,2023-07-26 04:53,78.0,25.56,71.0,21.67,79.09,78.0,3.0,1020.0,0.0,0.0,,CLR,,501.7140127235002,486.2499999999996
ANB,2023-07-26 04:53,76.0,24.44,72.0,22.22,87.43,76.0,3.0,1020.1,0.0,0.0,,CLR,,287.24276833790674,277.5000000000003
MGM,2023-07-26 04:53,77.0,25.0,73.0,22.78,87.48,77.0,0.0,1019.9,0.0,0.0,,CLR,,287.5700244622399,277.4999999999999
TCL,2023-07-26 04:53,75.0,23.89,74.0,23.33,96.71,75.0,0.0,1020.0,0.0,0.0,,CLR,,71.91625412459473,70.00000000000028
MSL,2023-07-26 04:53,75.0,23.89,71.0,21.67,87.38,75.0,3.0,1019.0,0.0,0.0,,CLR,,286.9470938237808,277.4999999999999
HEY,2023-07-26 04:55,73.0,22.78,72.7,22.61,98.99,73.0,0.0,1018.5,0.0,0.0,,CLR,,21.64358296495356,21.250000000000213
